node1	node2	MISIM_similarity_value
hsa-mir-342	hsa-mir-100	0.0899
hsa-mir-342	hsa-mir-375	0.0192
hsa-mir-342	hsa-mir-338	0.2828
hsa-mir-342	hsa-mir-15b	0.2467
hsa-mir-342	hsa-mir-30e	0.3093
hsa-mir-342	hsa-mir-339	0.2675
hsa-mir-342	hsa-mir-32	0.2278
hsa-mir-342	hsa-mir-424	0.2638
hsa-mir-342	hsa-mir-134	0.1026
hsa-mir-342	hsa-mir-200a	0.1029
hsa-mir-342	hsa-mir-18b	0.1641
hsa-mir-342	hsa-mir-328	0.4
hsa-mir-342	hsa-mir-95	0.0408
hsa-mir-342	hsa-mir-532	0.0375
hsa-mir-342	hsa-mir-214	0.0977
hsa-mir-342	hsa-mir-210	0.2149
hsa-mir-342	hsa-mir-205	0.1959
hsa-mir-342	hsa-mir-144	0.014
hsa-mir-342	hsa-mir-484	0.0158
hsa-mir-342	hsa-mir-376c	0.3551
hsa-mir-342	hsa-mir-99a	0.0076
hsa-mir-342	hsa-mir-130a	0.2825
hsa-mir-342	hsa-mir-27a	0.3092
hsa-mir-342	hsa-mir-27b	0.0954
hsa-mir-342	hsa-mir-454	0.0654
hsa-mir-342	hsa-mir-362	0.075
hsa-mir-342	hsa-mir-182	0.429
hsa-mir-342	hsa-mir-98	0.3485
hsa-mir-342	hsa-mir-92b	0.1564
hsa-mir-342	hsa-mir-432	0.3471
hsa-mir-342	hsa-mir-411	0.0459
hsa-mir-342	hsa-mir-335	0.3139
hsa-mir-342	hsa-mir-29c	0.1209
hsa-mir-342	hsa-mir-30d	0.0921
hsa-mir-342	hsa-mir-187	0.1097
hsa-mir-342	hsa-mir-301a	0.0224
hsa-mir-342	hsa-mir-199b	0.4372
hsa-mir-342	hsa-mir-126	0.3197
hsa-mir-342	hsa-mir-191	0.0645
hsa-mir-127	hsa-mir-20a	0.6052
hsa-mir-127	hsa-mir-376b	0.1599
hsa-mir-127	hsa-mir-331	0
hsa-mir-127	hsa-mir-224	0.4451
hsa-mir-127	hsa-mir-26b	0.0826
hsa-mir-127	hsa-mir-18a	0.6131
hsa-mir-127	hsa-mir-629	0.0176
hsa-mir-127	hsa-mir-363	0.1746
hsa-mir-127	hsa-mir-455	0.2906
hsa-mir-127	hsa-mir-495	0.1172
hsa-mir-127	hsa-let-7d	0.5195
hsa-mir-127	hsa-mir-660	0.226
hsa-mir-127	hsa-mir-200b	0.6795
hsa-mir-127	hsa-mir-197	0.1167
hsa-mir-127	hsa-mir-491	0.2947
hsa-mir-127	hsa-mir-29a	0.4463
hsa-mir-127	hsa-let-7g	0.4724
hsa-mir-127	hsa-mir-139	0.1903
hsa-mir-127	hsa-mir-203	0.4126
hsa-mir-127	hsa-mir-190	0.2104
hsa-mir-127	hsa-mir-652	0
hsa-mir-127	hsa-mir-421	0.1561
hsa-mir-127	hsa-mir-221	0.4958
hsa-mir-127	hsa-mir-132	0.4678
hsa-mir-127	hsa-mir-99b	0.4367
hsa-mir-127	hsa-mir-19a	0.5874
hsa-mir-127	hsa-mir-155	0.4551
hsa-mir-127	hsa-mir-25	0.6537
hsa-mir-127	hsa-mir-451	0.4634
hsa-mir-127	hsa-mir-145	0.6642
hsa-mir-127	hsa-mir-142	0.2627
hsa-mir-127	hsa-mir-486	0.0176
hsa-mir-127	hsa-mir-146a	0.4301
hsa-mir-127	hsa-mir-539	0
hsa-mir-127	hsa-mir-93	0.6291
hsa-mir-127	hsa-mir-20b	0.5352
hsa-mir-127	hsa-let-7i	0.5312
hsa-mir-127	hsa-mir-151	0.4868
hsa-mir-127	hsa-mir-431	0.018
hsa-mir-127	hsa-mir-181c	0.2947
hsa-mir-127	hsa-mir-429	0.5829
hsa-mir-127	hsa-mir-381	0
hsa-mir-127	hsa-mir-10a	0.4483
hsa-mir-127	hsa-mir-34b	0.5558
hsa-mir-127	hsa-mir-136	0
hsa-mir-127	hsa-let-7b	0.4992
hsa-mir-127	hsa-mir-222	0.4609
hsa-mir-127	hsa-mir-21	0.4491
hsa-mir-127	hsa-mir-377	0.06
hsa-mir-127	hsa-mir-10b	0.4753
hsa-mir-127	hsa-mir-23a	0.0147
hsa-mir-127	hsa-mir-23b	0.2896
hsa-mir-127	hsa-mir-33b	0.1195
hsa-mir-127	hsa-mir-769	0.0176
hsa-mir-127	hsa-mir-154	0.2789
hsa-mir-127	hsa-mir-204	0.3693
hsa-mir-127	hsa-mir-106b	0.5135
hsa-mir-127	hsa-mir-150	0.1691
hsa-mir-127	hsa-mir-337	0.1172
hsa-mir-127	hsa-mir-487b	0
hsa-mir-127	hsa-mir-215	0.4387
hsa-mir-127	hsa-mir-212	0.1082
hsa-mir-127	hsa-mir-452	0.157
hsa-mir-127	hsa-mir-15a	0.4146
hsa-mir-127	hsa-mir-659	0
hsa-mir-127	hsa-mir-497	0.13
hsa-mir-127	hsa-mir-423	0.016
hsa-mir-127	hsa-mir-143	0.4545
hsa-mir-127	hsa-mir-323	0.4731
hsa-mir-127	hsa-mir-152	0.0122
hsa-mir-127	hsa-mir-330	0
hsa-mir-127	hsa-let-7e	0.5305
hsa-mir-127	hsa-mir-223	0.497
hsa-mir-127	hsa-mir-34a	0.5796
hsa-mir-127	hsa-let-7c	0.4443
hsa-mir-127	hsa-mir-17	0.583
hsa-mir-127	hsa-mir-146b	0.4794
hsa-mir-127	hsa-mir-501	0
hsa-mir-127	hsa-mir-296	0.4003
hsa-mir-127	hsa-mir-186	0.1913
hsa-mir-127	hsa-mir-370	0.2625
hsa-mir-127	hsa-mir-125a	0.5173
hsa-mir-127	hsa-mir-28	0.1351
hsa-mir-127	hsa-mir-183	0.3106
hsa-mir-127	hsa-mir-196b	0.3824
hsa-mir-127	hsa-mir-195	0.2379
hsa-mir-127	hsa-mir-107	0.2634
hsa-mir-127	hsa-mir-192	0.3071
hsa-mir-127	hsa-mir-301b	0.183
hsa-mir-127	hsa-mir-409	0.1289
hsa-mir-127	hsa-mir-185	0.0176
hsa-mir-127	hsa-mir-378	0.2416
hsa-mir-127	hsa-mir-542	0.0676
hsa-mir-127	hsa-mir-130b	0.2495
hsa-mir-127	hsa-mir-135b	0.6276
hsa-mir-127	hsa-mir-106a	0.5018
hsa-mir-127	hsa-mir-148a	0.1631
hsa-mir-127	hsa-mir-340	0.1419
hsa-mir-127	hsa-mir-615	0.0176
hsa-mir-127	hsa-mir-654	0.0176
hsa-mir-127	hsa-mir-200c	0.4543
hsa-mir-127	hsa-mir-148b	0.13
hsa-mir-127	hsa-mir-30a	0.1385
hsa-mir-127	hsa-mir-324	0.0176
hsa-mir-127	hsa-mir-598	0
hsa-mir-127	hsa-mir-100	0.4195
hsa-mir-127	hsa-mir-375	0.1792
hsa-mir-127	hsa-mir-338	0.4481
hsa-mir-127	hsa-mir-15b	0.2531
hsa-mir-127	hsa-mir-30e	0.3473
hsa-mir-127	hsa-mir-339	0.4584
hsa-mir-127	hsa-mir-32	0.4193
hsa-mir-127	hsa-mir-424	0.1493
hsa-mir-127	hsa-mir-134	0.016
hsa-mir-127	hsa-mir-200a	0.6837
hsa-mir-127	hsa-mir-18b	0.531
hsa-mir-127	hsa-mir-328	0
hsa-mir-127	hsa-mir-95	0.2643
hsa-mir-127	hsa-mir-532	0.1013
hsa-mir-127	hsa-mir-214	0.4649
hsa-mir-127	hsa-mir-210	0.3197
hsa-mir-127	hsa-mir-205	0.5732
hsa-mir-127	hsa-mir-144	0.3124
hsa-mir-127	hsa-mir-484	0.1406
hsa-mir-127	hsa-mir-376c	0.1464
hsa-mir-127	hsa-mir-99a	0.2986
hsa-mir-127	hsa-mir-130a	0.4078
hsa-mir-127	hsa-mir-27a	0.3513
hsa-mir-127	hsa-mir-27b	0.1513
hsa-mir-127	hsa-mir-454	0.226
hsa-mir-127	hsa-mir-362	0
hsa-mir-127	hsa-mir-182	0.3219
hsa-mir-127	hsa-mir-98	0.3713
hsa-mir-127	hsa-mir-92b	0.6128
hsa-mir-127	hsa-mir-432	0
hsa-mir-127	hsa-mir-411	0.0134
hsa-mir-127	hsa-mir-335	0.3185
hsa-mir-127	hsa-mir-29c	0.2621
hsa-mir-127	hsa-mir-30d	0.4987
hsa-mir-127	hsa-mir-187	0.0979
hsa-mir-127	hsa-mir-301a	0.183
hsa-mir-127	hsa-mir-199b	0.3338
hsa-mir-127	hsa-mir-126	0.5041
hsa-mir-127	hsa-mir-191	0.5865
hsa-mir-20a	hsa-mir-376b	0.0957
hsa-mir-20a	hsa-mir-331	0
hsa-mir-20a	hsa-mir-224	0.3466
hsa-mir-20a	hsa-mir-26b	0.2411
hsa-mir-20a	hsa-mir-18a	0.8902
hsa-mir-20a	hsa-mir-629	0.0071
hsa-mir-20a	hsa-mir-363	0.1686
hsa-mir-20a	hsa-mir-455	0.156
hsa-mir-20a	hsa-mir-495	0.0704
hsa-mir-20a	hsa-let-7d	0.5713
hsa-mir-20a	hsa-mir-660	0.224
hsa-mir-20a	hsa-mir-200b	0.605
hsa-mir-20a	hsa-mir-197	0.1335
hsa-mir-20a	hsa-mir-491	0.2472
hsa-mir-20a	hsa-mir-29a	0.5572
hsa-mir-20a	hsa-let-7g	0.5495
hsa-mir-20a	hsa-mir-139	0.2197
hsa-mir-20a	hsa-mir-203	0.3498
hsa-mir-20a	hsa-mir-190	0.1758
hsa-mir-20a	hsa-mir-652	0.004
hsa-mir-20a	hsa-mir-421	0.1673
hsa-mir-20a	hsa-mir-221	0.6011
hsa-mir-20a	hsa-mir-132	0.4583
hsa-mir-20a	hsa-mir-99b	0.3351
hsa-mir-20a	hsa-mir-19a	0.8801
hsa-mir-20a	hsa-mir-155	0.6451
hsa-mir-20a	hsa-mir-25	0.5959
hsa-mir-20a	hsa-mir-451	0.4523
hsa-mir-20a	hsa-mir-145	0.6133
hsa-mir-20a	hsa-mir-142	0.3907
hsa-mir-20a	hsa-mir-486	0.0071
hsa-mir-20a	hsa-mir-146a	0.5168
hsa-mir-20a	hsa-mir-539	0.004
hsa-mir-20a	hsa-mir-93	0.5439
hsa-mir-20a	hsa-mir-20b	0.526
hsa-mir-20a	hsa-let-7i	0.5898
hsa-mir-20a	hsa-mir-151	0.3625
hsa-mir-20a	hsa-mir-431	0.0154
hsa-mir-20a	hsa-mir-181c	0.2635
hsa-mir-20a	hsa-mir-429	0.463
hsa-mir-20a	hsa-mir-381	0.0068
hsa-mir-20a	hsa-mir-10a	0.3598
hsa-mir-20a	hsa-mir-34b	0.503
hsa-mir-20a	hsa-mir-136	0
hsa-mir-20a	hsa-let-7b	0.5843
hsa-mir-20a	hsa-mir-222	0.5383
hsa-mir-20a	hsa-mir-21	0.5548
hsa-mir-20a	hsa-mir-377	0.0241
hsa-mir-20a	hsa-mir-10b	0.394
hsa-mir-20a	hsa-mir-23a	0.0102
hsa-mir-20a	hsa-mir-23b	0.2625
hsa-mir-20a	hsa-mir-33b	0.1353
hsa-mir-20a	hsa-mir-769	0.0071
hsa-mir-20a	hsa-mir-154	0.1968
hsa-mir-20a	hsa-mir-204	0.2222
hsa-mir-20a	hsa-mir-106b	0.5775
hsa-mir-20a	hsa-mir-150	0.4219
hsa-mir-20a	hsa-mir-337	0.0964
hsa-mir-20a	hsa-mir-487b	0.0053
hsa-mir-20a	hsa-mir-215	0.3358
hsa-mir-20a	hsa-mir-212	0.1349
hsa-mir-20a	hsa-mir-452	0.0969
hsa-mir-20a	hsa-mir-15a	0.4972
hsa-mir-20a	hsa-mir-659	0.0557
hsa-mir-20a	hsa-mir-497	0.1599
hsa-mir-20a	hsa-mir-423	0.0068
hsa-mir-20a	hsa-mir-143	0.3972
hsa-mir-20a	hsa-mir-323	0.2284
hsa-mir-20a	hsa-mir-152	0.0281
hsa-mir-20a	hsa-mir-330	0
hsa-mir-20a	hsa-let-7e	0.5848
hsa-mir-20a	hsa-mir-223	0.6052
hsa-mir-20a	hsa-mir-34a	0.6654
hsa-mir-20a	hsa-let-7c	0.5283
hsa-mir-20a	hsa-mir-17	0.9442
hsa-mir-20a	hsa-mir-146b	0.4723
hsa-mir-20a	hsa-mir-501	0.0053
hsa-mir-20a	hsa-mir-296	0.319
hsa-mir-20a	hsa-mir-186	0.169
hsa-mir-20a	hsa-mir-370	0.1764
hsa-mir-20a	hsa-mir-125a	0.5529
hsa-mir-20a	hsa-mir-28	0.0964
hsa-mir-20a	hsa-mir-183	0.3006
hsa-mir-20a	hsa-mir-196b	0.4139
hsa-mir-20a	hsa-mir-195	0.359
hsa-mir-20a	hsa-mir-107	0.3463
hsa-mir-20a	hsa-mir-192	0.2688
hsa-mir-20a	hsa-mir-301b	0.1106
hsa-mir-20a	hsa-mir-409	0.0679
hsa-mir-20a	hsa-mir-185	0.0071
hsa-mir-20a	hsa-mir-378	0.3661
hsa-mir-20a	hsa-mir-542	0.1272
hsa-mir-20a	hsa-mir-130b	0.1477
hsa-mir-20a	hsa-mir-135b	0.5228
hsa-mir-20a	hsa-mir-106a	0.481
hsa-mir-20a	hsa-mir-148a	0.1929
hsa-mir-20a	hsa-mir-340	0.1609
hsa-mir-20a	hsa-mir-615	0.0071
hsa-mir-20a	hsa-mir-654	0.0071
hsa-mir-20a	hsa-mir-200c	0.3489
hsa-mir-20a	hsa-mir-148b	0.1712
hsa-mir-20a	hsa-mir-30a	0.1597
hsa-mir-20a	hsa-mir-324	0.0071
hsa-mir-20a	hsa-mir-598	0.004
hsa-mir-20a	hsa-mir-100	0.3117
hsa-mir-20a	hsa-mir-375	0.1113
hsa-mir-20a	hsa-mir-338	0.3643
hsa-mir-20a	hsa-mir-15b	0.3415
hsa-mir-20a	hsa-mir-30e	0.4064
hsa-mir-20a	hsa-mir-339	0.4705
hsa-mir-20a	hsa-mir-32	0.3657
hsa-mir-20a	hsa-mir-424	0.1694
hsa-mir-20a	hsa-mir-134	0.0149
hsa-mir-20a	hsa-mir-200a	0.5431
hsa-mir-20a	hsa-mir-18b	0.506
hsa-mir-20a	hsa-mir-328	0.0324
hsa-mir-20a	hsa-mir-95	0.2893
hsa-mir-20a	hsa-mir-532	0.1544
hsa-mir-20a	hsa-mir-214	0.5036
hsa-mir-20a	hsa-mir-210	0.2712
hsa-mir-20a	hsa-mir-205	0.3638
hsa-mir-20a	hsa-mir-144	0.1085
hsa-mir-20a	hsa-mir-484	0.0956
hsa-mir-20a	hsa-mir-376c	0.1
hsa-mir-20a	hsa-mir-99a	0.2249
hsa-mir-20a	hsa-mir-130a	0.1949
hsa-mir-20a	hsa-mir-27a	0.3428
hsa-mir-20a	hsa-mir-27b	0.2537
hsa-mir-20a	hsa-mir-454	0.224
hsa-mir-20a	hsa-mir-362	0.0053
hsa-mir-20a	hsa-mir-182	0.264
hsa-mir-20a	hsa-mir-98	0.3424
hsa-mir-20a	hsa-mir-92b	0.5631
hsa-mir-20a	hsa-mir-432	0.0068
hsa-mir-20a	hsa-mir-411	0.0087
hsa-mir-20a	hsa-mir-335	0.2511
hsa-mir-20a	hsa-mir-29c	0.428
hsa-mir-20a	hsa-mir-30d	0.4747
hsa-mir-20a	hsa-mir-187	0.1648
hsa-mir-20a	hsa-mir-301a	0.1106
hsa-mir-20a	hsa-mir-199b	0.3416
hsa-mir-20a	hsa-mir-126	0.5847
hsa-mir-20a	hsa-mir-191	0.5753
hsa-mir-376b	hsa-mir-331	0
hsa-mir-376b	hsa-mir-224	0.1763
hsa-mir-376b	hsa-mir-26b	0.0251
hsa-mir-376b	hsa-mir-18a	0.1126
hsa-mir-376b	hsa-mir-629	0
hsa-mir-376b	hsa-mir-363	0.1659
hsa-mir-376b	hsa-mir-455	0.1656
hsa-mir-376b	hsa-mir-495	0.0305
hsa-mir-376b	hsa-let-7d	0.2387
hsa-mir-376b	hsa-mir-660	0.1656
hsa-mir-376b	hsa-mir-200b	0.2917
hsa-mir-376b	hsa-mir-197	0.0311
hsa-mir-376b	hsa-mir-491	0.5414
hsa-mir-376b	hsa-mir-29a	0.0778
hsa-mir-376b	hsa-let-7g	0.1199
hsa-mir-376b	hsa-mir-139	0.5114
hsa-mir-376b	hsa-mir-203	0.4217
hsa-mir-376b	hsa-mir-190	0.2093
hsa-mir-376b	hsa-mir-652	0
hsa-mir-376b	hsa-mir-421	0.0457
hsa-mir-376b	hsa-mir-221	0.0885
hsa-mir-376b	hsa-mir-132	0.2282
hsa-mir-376b	hsa-mir-99b	0.2367
hsa-mir-376b	hsa-mir-19a	0.1106
hsa-mir-376b	hsa-mir-155	0.1695
hsa-mir-376b	hsa-mir-25	0.1468
hsa-mir-376b	hsa-mir-451	0.0985
hsa-mir-376b	hsa-mir-145	0.217
hsa-mir-376b	hsa-mir-142	0.0573
hsa-mir-376b	hsa-mir-486	0
hsa-mir-376b	hsa-mir-146a	0.141
hsa-mir-376b	hsa-mir-539	0
hsa-mir-376b	hsa-mir-93	0.1207
hsa-mir-376b	hsa-mir-20b	0.1572
hsa-mir-376b	hsa-let-7i	0.1248
hsa-mir-376b	hsa-mir-151	0.2502
hsa-mir-376b	hsa-mir-431	0
hsa-mir-376b	hsa-mir-181c	0.0511
hsa-mir-376b	hsa-mir-429	0.2553
hsa-mir-376b	hsa-mir-381	0
hsa-mir-376b	hsa-mir-10a	0.1656
hsa-mir-376b	hsa-mir-34b	0.0996
hsa-mir-376b	hsa-mir-136	0
hsa-mir-376b	hsa-let-7b	0.2257
hsa-mir-376b	hsa-mir-222	0.1819
hsa-mir-376b	hsa-mir-21	0.0804
hsa-mir-376b	hsa-mir-377	0.0192
hsa-mir-376b	hsa-mir-10b	0.1377
hsa-mir-376b	hsa-mir-23a	0
hsa-mir-376b	hsa-mir-23b	0.2654
hsa-mir-376b	hsa-mir-33b	0.0466
hsa-mir-376b	hsa-mir-769	0
hsa-mir-376b	hsa-mir-154	0.0381
hsa-mir-376b	hsa-mir-204	0.3105
hsa-mir-376b	hsa-mir-106b	0.2124
hsa-mir-376b	hsa-mir-150	0.0469
hsa-mir-376b	hsa-mir-337	0.0305
hsa-mir-376b	hsa-mir-487b	0
hsa-mir-376b	hsa-mir-215	0.1023
hsa-mir-376b	hsa-mir-212	0.0155
hsa-mir-376b	hsa-mir-452	0.152
hsa-mir-376b	hsa-mir-15a	0.0814
hsa-mir-376b	hsa-mir-659	0
hsa-mir-376b	hsa-mir-497	0.0228
hsa-mir-376b	hsa-mir-423	0
hsa-mir-376b	hsa-mir-143	0.1791
hsa-mir-376b	hsa-mir-323	0.1627
hsa-mir-376b	hsa-mir-152	0
hsa-mir-376b	hsa-mir-330	0
hsa-mir-376b	hsa-let-7e	0.1274
hsa-mir-376b	hsa-mir-223	0.1309
hsa-mir-376b	hsa-mir-34a	0.1033
hsa-mir-376b	hsa-let-7c	0.2286
hsa-mir-376b	hsa-mir-17	0.1524
hsa-mir-376b	hsa-mir-146b	0.0991
hsa-mir-376b	hsa-mir-501	0
hsa-mir-376b	hsa-mir-296	0.0835
hsa-mir-376b	hsa-mir-186	0.1395
hsa-mir-376b	hsa-mir-370	0.0533
hsa-mir-376b	hsa-mir-125a	0.1263
hsa-mir-376b	hsa-mir-28	0.4
hsa-mir-376b	hsa-mir-183	0.235
hsa-mir-376b	hsa-mir-196b	0.1067
hsa-mir-376b	hsa-mir-195	0.0783
hsa-mir-376b	hsa-mir-107	0.061
hsa-mir-376b	hsa-mir-192	0.414
hsa-mir-376b	hsa-mir-301b	0.6819
hsa-mir-376b	hsa-mir-409	0.0457
hsa-mir-376b	hsa-mir-185	0
hsa-mir-376b	hsa-mir-378	0.0942
hsa-mir-376b	hsa-mir-542	0.0554
hsa-mir-376b	hsa-mir-130b	0.0828
hsa-mir-376b	hsa-mir-135b	0.1041
hsa-mir-376b	hsa-mir-106a	0.1797
hsa-mir-376b	hsa-mir-148a	0.341
hsa-mir-376b	hsa-mir-340	0.0305
hsa-mir-376b	hsa-mir-615	0
hsa-mir-376b	hsa-mir-654	0
hsa-mir-376b	hsa-mir-200c	0.3592
hsa-mir-376b	hsa-mir-148b	0.0228
hsa-mir-376b	hsa-mir-30a	0.2558
hsa-mir-376b	hsa-mir-324	0
hsa-mir-376b	hsa-mir-598	0
hsa-mir-376b	hsa-mir-100	0.4184
hsa-mir-376b	hsa-mir-375	0.536
hsa-mir-376b	hsa-mir-338	0.1168
hsa-mir-376b	hsa-mir-15b	0.2862
hsa-mir-376b	hsa-mir-30e	0.0953
hsa-mir-376b	hsa-mir-339	0.0979
hsa-mir-376b	hsa-mir-32	0.0761
hsa-mir-376b	hsa-mir-424	0.4
hsa-mir-376b	hsa-mir-134	0
hsa-mir-376b	hsa-mir-200a	0.2283
hsa-mir-376b	hsa-mir-18b	0.2059
hsa-mir-376b	hsa-mir-328	0
hsa-mir-376b	hsa-mir-95	0.2713
hsa-mir-376b	hsa-mir-532	0.0754
hsa-mir-376b	hsa-mir-214	0.0869
hsa-mir-376b	hsa-mir-210	0.3042
hsa-mir-376b	hsa-mir-205	0.1741
hsa-mir-376b	hsa-mir-144	0.1602
hsa-mir-376b	hsa-mir-484	0.5
hsa-mir-376b	hsa-mir-376c	0.5
hsa-mir-376b	hsa-mir-99a	0.0919
hsa-mir-376b	hsa-mir-130a	0.4002
hsa-mir-376b	hsa-mir-27a	0.1041
hsa-mir-376b	hsa-mir-27b	0.0422
hsa-mir-376b	hsa-mir-454	0.1656
hsa-mir-376b	hsa-mir-362	0
hsa-mir-376b	hsa-mir-182	0.1743
hsa-mir-376b	hsa-mir-98	0.1155
hsa-mir-376b	hsa-mir-92b	0.1602
hsa-mir-376b	hsa-mir-432	0
hsa-mir-376b	hsa-mir-411	0
hsa-mir-376b	hsa-mir-335	0.4478
hsa-mir-376b	hsa-mir-29c	0.0531
hsa-mir-376b	hsa-mir-30d	0.1024
hsa-mir-376b	hsa-mir-187	0.0333
hsa-mir-376b	hsa-mir-301a	0.6819
hsa-mir-376b	hsa-mir-199b	0.0618
hsa-mir-376b	hsa-mir-126	0.1862
hsa-mir-376b	hsa-mir-191	0.1206
hsa-mir-331	hsa-mir-224	0
hsa-mir-331	hsa-mir-26b	0
hsa-mir-331	hsa-mir-18a	0
hsa-mir-331	hsa-mir-629	0
hsa-mir-331	hsa-mir-363	0.0272
hsa-mir-331	hsa-mir-455	0
hsa-mir-331	hsa-mir-495	0
hsa-mir-331	hsa-let-7d	0.1429
hsa-mir-331	hsa-mir-660	0
hsa-mir-331	hsa-mir-200b	0
hsa-mir-331	hsa-mir-197	0
hsa-mir-331	hsa-mir-491	0
hsa-mir-331	hsa-mir-29a	0.1538
hsa-mir-331	hsa-let-7g	0
hsa-mir-331	hsa-mir-139	0
hsa-mir-331	hsa-mir-203	0
hsa-mir-331	hsa-mir-190	0
hsa-mir-331	hsa-mir-652	0
hsa-mir-331	hsa-mir-421	0
hsa-mir-331	hsa-mir-221	0.0088
hsa-mir-331	hsa-mir-132	0.1818
hsa-mir-331	hsa-mir-99b	0
hsa-mir-331	hsa-mir-19a	0
hsa-mir-331	hsa-mir-155	0.0136
hsa-mir-331	hsa-mir-25	0
hsa-mir-331	hsa-mir-451	0
hsa-mir-331	hsa-mir-145	0
hsa-mir-331	hsa-mir-142	0
hsa-mir-331	hsa-mir-486	0
hsa-mir-331	hsa-mir-146a	0
hsa-mir-331	hsa-mir-539	0
hsa-mir-331	hsa-mir-93	0
hsa-mir-331	hsa-mir-20b	0
hsa-mir-331	hsa-let-7i	0
hsa-mir-331	hsa-mir-151	0
hsa-mir-331	hsa-mir-431	0
hsa-mir-331	hsa-mir-181c	0
hsa-mir-331	hsa-mir-429	0.25
hsa-mir-331	hsa-mir-381	0.5
hsa-mir-331	hsa-mir-10a	0
hsa-mir-331	hsa-mir-34b	0.25
hsa-mir-331	hsa-mir-136	1
hsa-mir-331	hsa-let-7b	0.1333
hsa-mir-331	hsa-mir-222	0.0103
hsa-mir-331	hsa-mir-21	0.1034
hsa-mir-331	hsa-mir-377	0.6667
hsa-mir-331	hsa-mir-10b	0.4
hsa-mir-331	hsa-mir-23a	0.1216
hsa-mir-331	hsa-mir-23b	0.2804
hsa-mir-331	hsa-mir-33b	0
hsa-mir-331	hsa-mir-769	0
hsa-mir-331	hsa-mir-154	0
hsa-mir-331	hsa-mir-204	0.5
hsa-mir-331	hsa-mir-106b	0.1538
hsa-mir-331	hsa-mir-150	0.1869
hsa-mir-331	hsa-mir-337	0
hsa-mir-331	hsa-mir-487b	0
hsa-mir-331	hsa-mir-215	0.3333
hsa-mir-331	hsa-mir-212	0.3333
hsa-mir-331	hsa-mir-452	0.5
hsa-mir-331	hsa-mir-15a	0.0061
hsa-mir-331	hsa-mir-659	0
hsa-mir-331	hsa-mir-497	0.5
hsa-mir-331	hsa-mir-423	0.6667
hsa-mir-331	hsa-mir-143	0
hsa-mir-331	hsa-mir-323	0
hsa-mir-331	hsa-mir-152	0.0513
hsa-mir-331	hsa-mir-330	1
hsa-mir-331	hsa-let-7e	0.125
hsa-mir-331	hsa-mir-223	0.0143
hsa-mir-331	hsa-mir-34a	0
hsa-mir-331	hsa-let-7c	0.1429
hsa-mir-331	hsa-mir-17	0.0741
hsa-mir-331	hsa-mir-146b	0
hsa-mir-331	hsa-mir-501	0
hsa-mir-331	hsa-mir-296	0.2857
hsa-mir-331	hsa-mir-186	0.6667
hsa-mir-331	hsa-mir-370	0
hsa-mir-331	hsa-mir-125a	0.2
hsa-mir-331	hsa-mir-28	0.4
hsa-mir-331	hsa-mir-183	0
hsa-mir-331	hsa-mir-196b	0
hsa-mir-331	hsa-mir-195	0.2243
hsa-mir-331	hsa-mir-107	0.25
hsa-mir-331	hsa-mir-192	0.4
hsa-mir-331	hsa-mir-301b	0
hsa-mir-331	hsa-mir-409	0
hsa-mir-331	hsa-mir-185	0
hsa-mir-331	hsa-mir-378	0
hsa-mir-331	hsa-mir-542	0.0545
hsa-mir-331	hsa-mir-130b	0.5
hsa-mir-331	hsa-mir-135b	0
hsa-mir-331	hsa-mir-106a	0
hsa-mir-331	hsa-mir-148a	0.3333
hsa-mir-331	hsa-mir-340	0.6667
hsa-mir-331	hsa-mir-615	0
hsa-mir-331	hsa-mir-654	0
hsa-mir-331	hsa-mir-200c	0.2222
hsa-mir-331	hsa-mir-148b	0
hsa-mir-331	hsa-mir-30a	0.25
hsa-mir-331	hsa-mir-324	0
hsa-mir-331	hsa-mir-598	0
hsa-mir-331	hsa-mir-100	0
hsa-mir-331	hsa-mir-375	0
hsa-mir-331	hsa-mir-338	0
hsa-mir-331	hsa-mir-15b	0
hsa-mir-331	hsa-mir-30e	0.3333
hsa-mir-331	hsa-mir-339	0.25
hsa-mir-331	hsa-mir-32	0.2857
hsa-mir-331	hsa-mir-424	0.4
hsa-mir-331	hsa-mir-134	0
hsa-mir-331	hsa-mir-200a	0
hsa-mir-331	hsa-mir-18b	0
hsa-mir-331	hsa-mir-328	0
hsa-mir-331	hsa-mir-95	0
hsa-mir-331	hsa-mir-532	0
hsa-mir-331	hsa-mir-214	0.0442
hsa-mir-331	hsa-mir-210	0.2077
hsa-mir-331	hsa-mir-205	0.2222
hsa-mir-331	hsa-mir-144	0
hsa-mir-331	hsa-mir-484	0
hsa-mir-331	hsa-mir-376c	0
hsa-mir-331	hsa-mir-99a	0
hsa-mir-331	hsa-mir-130a	0.3333
hsa-mir-331	hsa-mir-27a	0.4
hsa-mir-331	hsa-mir-27b	0
hsa-mir-331	hsa-mir-454	0
hsa-mir-331	hsa-mir-362	0
hsa-mir-331	hsa-mir-182	0.2857
hsa-mir-331	hsa-mir-98	0.4
hsa-mir-331	hsa-mir-92b	0
hsa-mir-331	hsa-mir-432	0.5
hsa-mir-331	hsa-mir-411	0.0769
hsa-mir-331	hsa-mir-335	0.0218
hsa-mir-331	hsa-mir-29c	0
hsa-mir-331	hsa-mir-30d	0
hsa-mir-331	hsa-mir-187	0
hsa-mir-331	hsa-mir-301a	0
